sentiment,text,user,subject,id
neutral,🌟🌟🌟🌟🌟 must see 👌🏻\n\nIslam is the future !!!!\nhttps://t.co/DVbTIkPFVQ\n\n#Kharkiv\n#SAVEUKRAINENOW\n#Odessa… https://t.co/EPPKR896ZL,i_bo_rajab1403,SaveUkraineNow,3ceb78b3-fd4d-4ef3-a6b7-9c1dbff6cbbf
positive,Thank You! @anneapplebaum This. IS. The. Real. Truth. Thank God you wrote this down! #SaveUkraineNow… https://t.co/Rcf46XQSMO,Get_MyGoodSide,SaveUkraineNow,58d0f01c-ed11-4265-a326-61b42f8d1461
neutral,"⚠️ WARNING GRAPHIC ⚠️ Bucha, Ukraine\n\n#SaveUkraineNow #StopPutinsWar #StandWithUkraine https://t.co/J9UeZq0Qfj",YAdelborg,SaveUkraineNow,2f0f1901-35ce-4cb3-873e-0d9cc274ceca
neutral,"RT @Shevchenk0_Mila: Як виявити ворожого бота у соціальні мережі. #Україна  #Ukraine дивимось, навчаємось, перемагаємо разом! #SlavaUkraine…",camilojoseuruea,SaveUkraineNow,e289a663-1a47-4eda-a265-d66b72b748af
neutral,#SaveUkraineNow @cafreekand @JustinTrudeau @potus @NATO @UN https://t.co/BSsqc9TVsS,ProfTulloch,SaveUkraineNow,3e9c2de0-a8e3-42d2-ac3f-8ea27d004932
neutral,#SaveUkraineNow https://t.co/kKQZak8zmp,ProfTulloch,SaveUkraineNow,34813106-0bf5-4862-9f7e-9233fc10ec47
positive,"Animals, children and old folks are the real innocents of war. Makes my heart weep. #PutinWarCrimes #SaveUkraineNow… https://t.co/JUtlxnf1Kl",ProfTulloch,SaveUkraineNow,4e0d1f76-dd67-455f-9c9a-1db501af6c24
neutral,“God chooses what we can endure.”\n- #VolodymyrZelenskyy \n#SaveUkraineNow \n#Ukraine  🇺🇦,LisaVTasi,SaveUkraineNow,642e0d76-85f9-45b0-8c6e-4ae4b5b4e5c1
neutral,#戦争反対нет_войне \n#SaveUkraineNow https://t.co/1MJ02TK44t,X14446480,SaveUkraineNow,24d16d2f-e933-483e-bed3-8144c4e4acbd
neutral,RT @Shevchenk0_Mila: #Europe #USA #Poland #Ugricia #Bilorussia #Georgia #StopWarInUkraine together! Say no to #Putler fascism. #RashiZm #St…,oE3wnOwlqk2r9sp,SaveUkraineNow,a55fa956-2e4f-4ea4-84e3-ff435428ee44
neutral,RT @Shevchenk0_Mila: #Europe #USA #Poland #Ugricia #Bilorussia #Georgia #StopWarInUkraine together! Say no to #Putler fascism. #RashiZm #St…,RenierFierro,SaveUkraineNow,9fd30ccd-c122-4bfb-9a4f-f251fd4e84a4
neutral,RT @Shevchenk0_Mila: #Europe #USA #Poland #Ugricia #Bilorussia #Georgia #StopWarInUkraine together! Say no to #Putler fascism. #RashiZm #St…,Ashkankarimzad1,SaveUkraineNow,4b4bbfd0-ed73-44b4-b04b-c09b4cf46021
neutral,RT @Shevchenk0_Mila: #Europe #USA #Poland #Ugricia #Bilorussia #Georgia #StopWarInUkraine together! Say no to #Putler fascism. #RashiZm #St…,RodrigoSene1,SaveUkraineNow,bd934f02-5a9e-44ac-81ad-e44743c63d2f
neutral,RT @Shevchenk0_Mila: #Europe #USA #Poland #Ugricia #Bilorussia #Georgia #StopWarInUkraine together! Say no to #Putler fascism. #RashiZm #St…,Rogerio58622171,SaveUkraineNow,22187cc2-6fb8-4e7f-8cfe-ef3b4963935d
negative,"@DailyMailUK On this Zelensky is spot on:  if Ukraine falls, Poland and the Baltics are next. It is impossible to u… https://t.co/dsVcwWaDZz",SamuelMillerII,SaveUkraineNow,d3ee88b8-6b7f-49aa-aa0b-c207d8cb54ae
neutral,RT @Shevchenk0_Mila: #Europe #USA #Poland #Ugricia #Bilorussia #Georgia #StopWarInUkraine together! Say no to #Putler fascism. #RashiZm #St…,RafaelMarquesT8,SaveUkraineNow,101f6dfa-d9e4-4241-a8f3-c5786cef1d09
negative,"RT @iiromanova: In #Kyiv, a cellist played on the ruins of a ruined house. Behind him, a man collects things in a broken apartment💔\n#Україн…",PUkranie,SaveUkraineNow,70ca4d0a-a4a3-4487-b37f-ac58ec525fff
neutral,Even the bees are against Russia!  https://t.co/qFwwA9cWV0 #SaveUkraineNow,TDuncanMVP,SaveUkraineNow,22f83d90-e115-4c45-859e-3721d3d9754e
neutral,"@Pgrino1969 @ovsyankainhell @ICRC_ua Ага, ті які забрали у волонтерів, які збирали по усій Европы, будь ласка, нада… https://t.co/aaihvQuRWk",Astachka_ua,SaveUkraineNow,f81f0e34-0c0e-4bec-8048-108bdb25c787
positive,"\Together we can be #degens for good\"" 🤝🤌 #DegensCare #Ukraine\n\n#Solana #SOL #NFT #SaveUkraineNow  #NFTs #SolanaNFTs… https://t.co/Ubzczv2z2g""",AdarshChand19,SaveUkraineNow,b9b019aa-abab-46ba-bb44-f9a41516541e
neutral,The record from Irpin. What is going on in the town.\n\n#SaveUkraineNow \n#Ukraine \n#Irpin \n#StopRussia… https://t.co/HzbdyvrLgT,SaveUkraineNow2,SaveUkraineNow,865f6ae4-1bfa-448c-9126-f6d42b0d7fa0
negative,"In #Kyiv, a cellist played on the ruins of a ruined house. Behind him, a man collects things in a broken apartment💔… https://t.co/HrKbHyqVV5",iiromanova,SaveUkraineNow,7aabd589-09c0-42b4-9d0f-3528d5f4c8e4
positive,@SecBlinken @POTUS Ukraine must win the war. For this they need artillery and military equipment.  Please send/ sel… https://t.co/V78myJXczf,duranfernandaj,SaveUkraineNow,a306eab5-7113-4345-8de5-53470765505b
neutral,@DmytroKuleba Stop russian aggression.  #Ukraine #SaveUkraineNow #NoFlyZone https://t.co/ntQCapAtwg,yuliia1995,SaveUkraineNow,6bbd8504-951e-420d-980c-3aef18e7d7b5
negative,"‼️⚡️‼️Kharkiv maternity hospital, which had to be moved underground due to the bombing\nPhoto: Marcus Yam… https://t.co/pSY1MfXl4g",Krma4Karma,StopPutinNOW,08efdbe8-1f4b-4cc5-ab2e-50c1bac514bc
positive,"RT @three_cube: Yesterday, The US and other nation's sanctioned MORE oligarchs and powerful people in Russia. Use your OSINT skills to find…",arcadiisback,StopPutinNOW,11a37aad-12b8-45df-a0d8-1b8614d72f5d
neutral,@unofficialcj @worldonalert Yes it is!!\n#StopPutinNOW \n#stopWarCriminal,ManfredAholt,StopPutinNOW,296b9599-ec03-42f8-bea3-384a9f503565
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",jasminumSam_bac,StopPutinNOW,d5811cb8-edaa-4c1e-a14d-f05b856184ca
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",TacoTuit,StopPutinNOW,0ba7715d-a954-46bd-86b9-266cb2a6a93c
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",sabitoram,StopPutinNOW,3b2775e5-d8a1-477a-b88d-5f55e07d593d
neutral,RT @mikarina90: По всій землі слава \nGlory to all nations \n#UkraineRussianWar #Ukraine️ #Kyiv #Kiev #Kremlin #putin #Russia #war #genocide…,marioaquaforta1,StopPutinNOW,cd25eafd-064c-4022-81ac-db4337445944
neutral,RT @HossodaJp: Slava Ukraine #StopPutinNOW \n#UkraineRussiaWar #StandWithUkraine \n#Mariupol https://t.co/bRUOqahQhu,CzFifik,StopPutinNOW,c238245b-6ac8-4adc-9b42-5d6280385bb1
neutral,土に根をおろし、風と共に生きよう。種と共に冬を越え、鳥と共に春をうたおう。\n#StopRussia #StopPutinNOW https://t.co/aIUuuxg38W,Honey_Ginger7,StopPutinNOW,462d72c6-b387-46c5-aa13-807250e4e3ce
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",RondaJo79771266,StopPutinNOW,cbc843f8-2000-464c-999a-c928d0445593
neutral,@ManoloFrankfurt @schnudelrudi @heuteshow Manche wollen und können Satire nicht verstehen. Da hilft natürlich Zensu… https://t.co/SVMmUe5HmC,nesireedick,StopPutinNOW,2342a39a-62d9-4c85-9c5e-66767593f9f1
positive,"RT @ActionTime: Please #Retweet If You Agree: In Order to #HelpUkraine Win,It's Time to Treat #Sanctions Against #Russia As a Form of War #…",ActionTime,StopPutinNOW,11e9c8e2-8c6e-4997-97aa-0c6d6d64ebed
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",ironmanrs4me,StopPutinNOW,60d3365e-6f2d-4f95-8902-e8e9c1fe44ba
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",Net2Ayurveda,StopPutinNOW,fb269f46-782f-42eb-95e8-3fdf1693355e
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",QHXBPwMjpnwAhAO,StopPutinNOW,bb0b490d-c2d0-411c-bc58-95c515693f14
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",wild_miuchan,StopPutinNOW,eed072ab-4f41-4914-8623-12d25a8d0d7c
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",CurtisMelvin,StopPutinNOW,e67d2743-9c77-46bc-b92b-0ff0f4794b10
neutral,RT @R3eZnrwy3gm8kG8: 4月2日報告になります。（泣いてしまいすいません。３回にわけてあります。）\n#即時停戦 #Ukraine #UkraineRussiaWar #StopPutinNOW #StandUpForUkraine #StopWar #NoWa…,micchi0929,StopPutinNOW,2cdffafb-c1aa-4caf-8493-f1ec13cd8eeb
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",JoshuaBelnap,StopPutinNOW,33d5d741-b2e9-4c95-a4fa-2758bad2b0bc
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",madriz345,StopPutinNOW,2f92ecc1-8e56-4d3d-a15c-7b6a69654769
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",ofilioarguello,StopPutinNOW,39f573cc-e3f9-4157-9947-656d5598b43a
neutral,"«Eine hochgerüstete Bundeswehr nützt den Menschen in der Ukraine überhaupt nichts», sagte @Janine_Wissler am Samsta… https://t.co/Sv7Ywz7pNa",Rudisagmal,StopPutinNOW,666eb3bd-6bac-419b-83ef-220431b07694
neutral,#StopRussia #UkraineRussiaWar #RussiaGoHome #RussianWarCrimes #RussianAggression #StopWarInUkraine #PutinsWarCrimes… https://t.co/2aVqn2jTzt,Mah33912737,StopPutinNOW,feec03c3-5e5d-4e84-a870-2e9e96ef49af
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",Icevolcanx,StopPutinNOW,a3a8881c-77fb-48c8-ac56-7eef432a83b5
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",OSadowy,StopPutinNOW,eda4739d-4a56-41bd-b33f-21b562d88d2c
neutral,#StopPutinNOW Возможность- Ниндзя сделает что-то к Путину. https://t.co/ldaL5roqiD https://t.co/xJNpMA9HpY,earnie1959,StopPutinNOW,1aff03ac-5c25-4e92-9b36-30b3581f431c
neutral,Slava Ukraine #StopPutinNOW \n#UkraineRussiaWar #StandWithUkraine \n#Mariupol https://t.co/bRUOqahQhu,HossodaJp,StopPutinNOW,8a9ca4a6-711b-4e74-84dc-a926458c0cf8
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",BOloruntosin,StopPutinNOW,bd170ab9-ed05-4fa7-ac18-2cb119061ab5
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",tashamin2,StopPutinNOW,030a9a0d-fba3-4883-8931-b856025915e8
neutral,#IStandWithUkraine #StopPutin #StopPutinNow #UkraineUnderAttack #UkraineWar #StopRussia \n\nThe #Belarussian Postal D… https://t.co/BUd2NWZv4b,SanjivMenezes,StopPutinNOW,ef1eb2db-b9a3-4c13-90b9-20fe8b194b76
positive,"@schnudelrudi @heuteshow Noch einer, der, vom gemütlichen Söfchen zu Hause aus, easy Frieden predigt. \nIst doch so… https://t.co/uawdfgpZFW",nesireedick,StopPutinNOW,28f8f22e-d2eb-4e0a-963d-a75550bdcc86
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",ringring1156,StopPutinNOW,8ff21574-3a83-4efe-8f0c-d93f856f2bf8
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",Collin33093929,StopPutinNOW,5f792786-a243-4882-822c-a93018e487a3
neutral,"@abunin Так почему же он сбежал не к любимому Путину в Россию, а в Германию? Он должен немедленно отправиться в дик… https://t.co/OItpGjJGYY",MikeTumbler,StopPutinNOW,ab870ea0-8909-4928-896c-18052612b5e4
neutral,@Klitschko Endlich 🇩🇪 &amp; 🇺🇦 Danke für die guten und herzlichen Wort über unser deutsches Volk! ❤️❤️ #Ukraine #StopPutinNOW #Russian #Germany,respectHaben,StopPutinNOW,9b277581-0e75-4b40-b4df-7fef92093c0b
neutral,RT @EPPGroup: 💙💛 #StandWithUkraine️ 💛💙\n\n⛔ #StopPutinNOW ⛔ https://t.co/vIZOAx7epc,DelleRete,StopPutinNOW,4208879c-9386-41c7-a648-3a5c616b99f0
neutral,RT @Raffi_RC: #StopPutinNOW \n#SlavaUkraini 🇺🇦 https://t.co/HbPQxLi27R,Dertwieter,StopPutinNOW,ea380497-d6a6-4e57-a1de-59ab512e161f
neutral,RT @EPPGroup: 💙💛 #StandWithUkraine️ 💛💙\n\n⛔ #StopPutinNOW ⛔ https://t.co/ocS62NwUJJ,DelleRete,StopPutinNOW,f3012782-28aa-488e-aace-4f40ff2702d3
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",ikpioden1,StopPutinNOW,b0c91e7d-1205-4b06-98c9-ae164daa1e20
neutral,"RT @HustleNlow: Twitter Army, Now is NOT the time for silence, Make our voices heard! Like, Follow, Comment &amp; RT. Tell them together we #St…",DNinjamom,StopPutinNOW,05ad9563-d4d0-4e9e-bc68-4db600deb740
neutral,RT @mikarina90: По всій землі слава \nGlory to all nations \n#UkraineRussianWar #Ukraine️ #Kyiv #Kiev #Kremlin #putin #Russia #war #genocide…,igor_pimen,StopPutinNOW,28b26ed9-48eb-42aa-bd40-5950e00b6573
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",JkDiz18,StopPutinNOW,fe8a635b-ad19-4b11-9360-00629b6ab37a
positive,@IAPonomarenko It is time to honor him and others by really ending this war. The trickling in of weapons is not enough. #StopPutinNOW,laineyruns,StopPutinNOW,c77da05b-c9b3-4526-8e62-7f573d8a3420
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",marokiku,StopPutinNOW,8c23c49e-9d75-4aa5-aba9-05a9f12f328e
negative,"RT @TAPSTRIMEDIA: You should turn your head down to the hand up inside you and see that look on your master Putins face, kid.\nHe is the one…",SunnyBlondie,StopPutinNOW,dacc6677-76d6-4ae3-ab41-e782f453e64f
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",noriesun,StopPutinNOW,f78f25f7-7a6d-4fea-81a1-475355751d69
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",SLance72051434,StopPutinNOW,f55c881c-0442-4309-8936-04f0581979cd
positive,"RT @three_cube: Yesterday, The US and other nation's sanctioned MORE oligarchs and powerful people in Russia. Use your OSINT skills to find…",andmeics,StopPutinNOW,e350f0fc-4288-41f8-b09e-99f6a65efd05
neutral,RT @xprzemo: W #Энергодаре (#Запорожская область). #Energodar (obwód zaporoski). Wiec poparcia dla władz Kijowa. Demonstracja rozgoniona gr…,ArturStelmasiak,StopPutinNOW,9f4860f6-9033-46f0-9973-7d570f302465
positive,RT @three_cube: Round 2 of the Great Cyberwar of 2022: Attacking Russia's Critical Infrastructure #scada #ics #scadahacking #cyberwarrior #…,SmokeCloud14,StopPutinNOW,baf5f5af-a4a6-432f-a41d-b1d449ccecb5
positive,"RT @three_cube: Yesterday, The US and other nation's sanctioned MORE oligarchs and powerful people in Russia. Use your OSINT skills to find…",NotaBene07,StopPutinNOW,f931f673-8c8c-474c-83eb-837878294364
neutral,RT @Shevchenk0_Mila: Твой сын/муж еще не ушел воевать на Украину? Он еще живой? Это временно! Путин позаботиться об этом! #RussianWarCrimes…,saadmughal409,StopPutinNOW,a313dece-e569-4614-9589-644a1c323141
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",onlymeditation,StopPutinNOW,2796b1f3-cad0-420f-995e-bfdc3d5339cc
negative,Shocking and disgusting. Unprovoked Russian violence in Europe in 2022!\n\n#StopPutinNOW \n#SanctionRussiaNow https://t.co/6G3snPAx9g,martin_elling,StopPutinNOW,b57624f6-db2e-4e12-bfef-8ba98bc44b1a
neutral,RT @Shevchenk0_Mila: Твой сын/муж еще не ушел воевать на Украину? Он еще живой? Это временно! Путин позаботиться об этом! #RussianWarCrimes…,Gilsong18591562,StopPutinNOW,65b0b2f4-2e4d-417f-9ea4-084fc9e38fca
positive,RT @MartenBjorkgren: More sun is needed in these dark times ☀️ #StopPutinNOW https://t.co/wetdaEjiQ4,Paola39026704,StopPutinNOW,9d390460-b513-45f2-a78e-f4a8c771a82b
positive,"RT @three_cube: Yesterday, The US and other nation's sanctioned MORE oligarchs and powerful people in Russia. Use your OSINT skills to find…",three_cube,StopPutinNOW,d369a281-cedc-48aa-bc81-016b11870de8
negative,RT @ActionTime: #Putin's Days Dwindle as #RussianArmy Fails in #Ukraine.Declining #Russia is an Evil Empire of Lies #StopPutinNOW #PutinIsa…,ActionTime,StopPutinNOW,50e5f8aa-6d7a-4742-bab2-9690791052c0
negative,#Putin's Days Dwindle as #RussianArmy Fails in #Ukraine.Declining #Russia is an Evil Empire of Lies #StopPutinNOW… https://t.co/WeynXHJasN,ActionTime,StopPutinNOW,753543ec-5af6-4409-8361-4a099f550977
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",gNqnW92R1GTRqOK,StopPutinNOW,1bfc5b82-72a5-47bc-b569-d10c22ab468d
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",holyz,StopPutinNOW,b1342b49-279b-4b51-bd88-592072695cd7
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",AlexMFornal,StopPutinNOW,d5f4fffe-08c9-4305-901d-7a3dbb088cfa
neutral,#IStandWithUkraine #StopPutin #StopPutinNow #UkraineUnderAttack #UkraineWar #StopRussia \n#Russian Liberation for yo… https://t.co/wkWLQpM3t2,SanjivMenezes,StopPutinNOW,408b7ddd-4966-424d-bf02-48f93bc85d3f
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",MaDederichs,StopPutinNOW,d67bdf19-9c25-4946-8d49-b513413eef07
neutral,#StopPutinNOW #PutinWarCrimes #StayWithUkraine #AfDVerbotSofort #LegaNordproibito\n#Comteproibito,MisterFunk3,StopPutinNOW,11bde098-735e-4e10-a5e0-4ee49146737f
neutral,#RussianWarCrimes #StopRussia #StopPutinNOW #StopWarInUkraine #PutinsWarCrimes https://t.co/zcLLh3B66u,Mah33912737,StopPutinNOW,731e2a61-1ddf-40c1-8ab0-335b0b50bd49
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",MargaretSGilman,StopPutinNOW,c93711bf-53b3-4d22-b411-288495426991
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",MartinG8177,StopPutinNOW,f7b8f55d-82fc-45e4-ad6d-45a913e863e4
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",axh24732,StopPutinNOW,2c004b0d-8df2-4326-8f69-482197aabfd2
neutral,RT @Shevchenk0_Mila: Твой сын/муж еще не ушел воевать на Украину? Он еще живой? Это временно! Путин позаботиться об этом! #RussianWarCrimes…,brunette__3113,StopPutinNOW,de97b587-22ff-46b8-9328-fc5fd5982cbe
neutral,Tätä ei saa ainakaan venyttää eikä prosessia hidastaa. \n\nEi yhtään. \n\nSe on nyt poliitikkojen harteilla. \nSiksi tei… https://t.co/5Aciz4glC7,imperikari,StopPutinNOW,79805c28-29a9-4a6e-a7d0-cb3723511b39
neutral,RT @uaworldit: A Barcellona.\n#StopPutinNOW https://t.co/QWJ0FGNvYn,megasabgio,StopPutinNOW,3a01fa93-6638-442e-a8ec-89328d2fa3d6
negative,#NATO please get serious about this war.\n#natoinukrainenow \n#StopPutinNOW \n#путинубийца https://t.co/9UtIZ4b3Fa,JacekWork,StopPutinNOW,09ced752-3965-4dd4-978e-9c38d8a3b887
neutral,RT @kuliscioff: Non c'è pace senza giustizia (semicit.)\n#PutinWarCriminal \n#StopPutinNOW,megasabgio,StopPutinNOW,2bbbb1c4-e970-4782-a6d2-421404385899
negative,"You should turn your head down to the hand up inside you and see that look on your master Putins face, kid.\nHe is t… https://t.co/T6wOMynXgn",TAPSTRIMEDIA,StopPutinNOW,ccad5bea-b018-4fd2-bd12-945f168f6d5b
neutral,#StopRussia \n#StopPutinNOW \n#NoFlyZoneOverUkraine \n#NoFlyZone https://t.co/AUFmZLrQFl,librevzl,StopPutinNOW,15ea4e1a-7321-4920-b4bc-0b38882e83be
neutral,#StopRussia #UkraineRussiaWar #StopRussianAgression #StopPutinNOW #StopWarInUkraine #PutinsWarCrimes… https://t.co/peWgZcvq8r,Mah33912737,StopPutinNOW,2646361c-2ee0-4b59-818c-32f1c5877c60
neutral,RT @GranAnnika: @ZelenskyyUa #StopPutinNOW \n#SlavaUkraini https://t.co/AyWFhIZFUd,FC82545030,StopPutinNOW,cfdca6f2-5711-4c8f-9a11-5c3797ae95cf
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",Habib45194976,StopPutinNOW,e9b6b145-c8c1-49b9-b67d-1bc5a7c5f168
positive,"Particularly, today's explosions and mass shelling of innocent people.\nSource: Energoatom\n#StopPutinNOW",Krma4Karma,StopPutinNOW,5aad0d11-b669-40dd-b98c-8525efea2379
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",LolaSeven7,StopPutinNOW,bb020ee1-47dd-4615-b4c5-3fb95da358d7
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",dafyddpentyn,StopPutinNOW,66c1f2bb-f9c1-4313-a66f-89c59e497268
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",Blaza47591018,StopPutinNOW,5083f2d9-b472-4a78-809a-4bdf881fa2f7
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",Firebird063,StopPutinNOW,039e4a14-4b03-46ee-ab76-aaa9010dc6c2
neutral,"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",sonic_pc,StopPutinNOW,2ece95eb-5a39-43b8-8d36-0ae2a62af581
neutral,RT @ElamaniTh: BREAKING: ทหารรัสเซียสลายการชุมนุมประท้วงอย่างสันติของชาวยูเครนในเมือง #Energodar เมืองนี้ถูกทหารรัสเซียเข้ายึดครองแล้ว\n#ยูเ…,o_kmode,StopPutinNOW,b079cd90-3a83-4e70-ba1c-aa47025e902b
